Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2369,29.0,Male,Scarf,Accessories,2869,Kochi,M,Lavender,Summer,3.3,No,Standard,No,No,6,CREDIT CARD,Every 3 Months
2370,24.0,Female,T-Shirt,Clothing,1860,HYDERABAD,M,Cyan,Winter,4.6,No,Standard,No,No,24,Paytm,Monthly
2371,51.0,Male,Shoes,Footwear,5165, Patna ,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Debit Card,Weekly
2372,67.0,Female,Jeans,Clothing,2062,,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Paytm,Annually
2373,50.0,F,Sandals,Footwear,2979,Nagpur  ,XL,Silver,Spring,3.1,No,Express,No,No,9,PhonePe,Fortnightly
2374,37.0,Female,Lehenga,Clothing,1301,PUNE,M,Gray,Spring,4.9,No,Express,No,No,21,Google Pay,Every 3 Months
2375,69.0,Male,Sunglasses,Accessories,5469,Hyderabad,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly
2376,60.0,Female,Sunglasses,Accessories,4766,Kochi,L,Peach,Fall,2.9,No,Next Day Air,No,No,18, Net Banking ,Quarterly
2377,21.0,Female,Belt,Accessories,6998,bengaluru,XL,Cyan,Spring,4.1,No,Express,No,No,5,,Weekly
2378,44.0,Female,Shirt,Clothing,7047,CHENNAI,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22, PhonePe ,Annually
2379,26.0,M,Belt,Accessories,5423,INDORE,L,Teal,Summer,2.7,No,Store Pickup,No,No,37,Credit Card,Bi-Weekly
2380,40.0,Male,Shawl,Accessories,5819,Varanasi,M,Peach,Spring,4.0,No,2-Day Shipping,No,No,22,Credit Card,Monthly
2381,41.0,M,Shawl,Accessories,5087,Hyderabad  ,M,Black,Fall,2.5,No,Next Day Air,No,No,36,Credit Card,Fortnightly
2382,62.0,Male,Boots,Footwear,1632,Mumbai  ,M,Teal,Summer,4.5,No,Free Shipping,No,No,23, Paytm ,Annually
2383,39.0,Male,Lehenga,Clothing,4692,VADODARA,M,Turquoise,Spring,3.9,No,Express,No,No,44,UPI,Weekly
2384,53.0,Female,Cap,Accessories,5411,Agra,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Credit Card,Annually
2385,24.0,Female,Jacket,Clothing,2580,Agra,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,Credit Card,Quarterly
2386,41.0,Male,Watch,Accessories,2150,Nagpur,M,Brown,Fall,3.8,No,Express,No,No,12, Debit Card ,Weekly
2387,19.0,M,Kurta,Clothing,2356,Kochi,L,Blue,Summer,2.9,No,Standard,No,No,14,Google Pay,Monthly
2388,36.0,Female,Scarf,Accessories,7007,AGRA,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Google Pay,Monthly
2389,21.0,M,Ethnic Top,Clothing,5030,PATNA,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,PhonePe,Annually
2390,25.0,Female,Coat,Outerwear,6653,BHOPAL,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,PhonePe,Every 3 Months
2391,65.0,male,Kurta,Clothing,4699,kolkata,XL,Yellow,Winter,4.6,No,Express,No,No,24,PhonePe,Fortnightly
2392,42.0,Male,Saree,Clothing,5605,HYDERABAD,M,Black,Winter,4.6,No,Next Day Air,No,No,31,,Quarterly
2393,40.0,Male,,Clothing,4498,agra,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,GOOGLE PAY,Annually
2394,58.0,Female,Saree,Clothing,7137, Indore ,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38,PhonePe,Every 3 Months
2395,40.0,M,Shoes,Footwear,3635,Patna,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23,Net Banking,Fortnightly
2396,62.0,Female,Lehenga,Clothing,6314,,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,GOOGLE PAY,Bi-Weekly
2397,38.0,Male,Jacket,Clothing,6054,,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Credit Card,Weekly
2398,37.0,Male,Sunglasses,Accessories,1854,Delhi,L,Black,Fall,2.9,No,Store Pickup,No,No,41,Debit Card,Monthly
2399,65.0,F,Jacket,Outerwear,6199,VADODARA,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,CREDIT CARD,Fortnightly
2400,55.0,Male,Shirt,Clothing,3114,Varanasi,L,Beige,Spring,3.2,No,Store Pickup,No,No,31,PhonePe,Monthly
2401,43.0,Female,Shawl,Accessories,6574,nagpur,M,Peach,Winter,4.2,No,Next Day Air,No,No,11, Credit Card ,Bi-Weekly
2402,43.0,male,Slippers,Footwear,5758,Surat,M,Pink,Winter,4.2,No,Standard,No,No,25,credit card,Bi-Weekly
2403,45.0,Male,Scarf,Accessories,6685, Chandigarh ,M,Brown,Winter,3.8,No,Free Shipping,No,No,31,Net Banking,Weekly
2404,64.0,Female,Shirt,Clothing,1708,Patna,M,Magenta,Fall,4.4,No,Standard,No,No,40,Google Pay,Weekly
2405,28.0,Female,Shirt,Clothing,2376,delhi,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,upi,Bi-Weekly
2406,69.0,male,Jacket,Clothing,7334,nagpur,XL,Silver,Fall,5.0,No,Standard,No,No,5,Net Banking,Quarterly
2407,54.0,female,Scarf,Accessories,4418,Kolkata,M,Indigo,Winter,4.7,No,Standard,No,No,26, Paytm ,Weekly
2408,52.0,male,Kurti,Clothing,2808,HYDERABAD,M,Beige,Summer,3.0,No,Express,No,No,11,,Bi-Weekly
2409,23.0,Female,Mojaris,Footwear,3969,Varanasi,XL,Black,Fall,4.2,No,Next Day Air,No,No,44,phonepe,Every 3 Months
2410,26.0,Female,Wallet,Accessories,2875,Indore,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47,cash,Every 3 Months
2411,48.0,,Sandals,Footwear,3275,Surat,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46,UPI,Monthly
2412,49.0,Male,Ethnic Top,Clothing,7330,Surat,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Debit Card,Every 3 Months
2413,53.0,M,Jacket,Outerwear,3789,Kolkata,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,8,Cash,Bi-Weekly
2414,69.0,M,Lehenga,Clothing,7117,SURAT,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30,phonepe,Weekly
2415,26.0,Male,Saree,Clothing,1758,Kochi,M,Lavender,Summer,3.7,No,Next Day Air,No,No,14,upi,Bi-Weekly
2416,21.0,Other,Coat,Outerwear,2723,Chandigarh,XL,Lavender,Fall,4.3,No,Standard,No,No,30, Credit Card ,Weekly
2417,59.0,Female,Shoes,Footwear,6089,Pune,S,Black,Summer,4.0,No,Next Day Air,No,No,26,PhonePe,Every 3 Months
2418,21.0,Male,Shawl,Accessories,1986,JAIPUR,M,Olive,Fall,3.3,No,Standard,No,No,32,UPI,Fortnightly
2419,22.0,M,Lehenga,Clothing,5256,Indore,S,Indigo,Fall,4.0,No,Next Day Air,No,No,47,PAYTM,Every 3 Months
2420,26.0,Female,Lehenga,Clothing,2980,Chennai,M,Blue,Fall,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months
2421,41.0,Female,Jacket,Outerwear,6606,Varanasi,S,Green,Winter,4.2,No,Free Shipping,No,No,28,Net Banking,Annually
2422,37.0,Male,Slippers,Footwear,3528, Lucknow ,L,Pink,Spring,4.6,No,Standard,No,No,2,phonepe,Every 3 Months
2423,30.0,Male,Handbag,Accessories,5979,VADODARA,M,Peach,Winter,4.8,No,Store Pickup,No,No,45,Debit Card,Weekly
2424,49.0,male,Shawl,Accessories,6140, Bengaluru ,M,Purple,Summer,2.8,No,Free Shipping,No,No,7,Net Banking,Every 3 Months
2425,49.0,Male,Shawl,Accessories,4402,Patna,M,Peach,Winter,4.5,No,Next Day Air,No,No,28,debit card,Bi-Weekly
2426,58.0,Male,Slippers,Footwear,3691,Chandigarh,S,Olive,Summer,3.0,No,2-Day Shipping,No,No,34,PhonePe,Quarterly
2427,70.0,Male,Jacket,Outerwear,3269,Nagpur  ,M,Olive,Fall,4.6,No,Free Shipping,No,No,26,UPI,Every 3 Months
2428,27.0,male,Jacket,Outerwear,2148,PATNA,M,Purple,Spring,3.3,No,Standard,No,No,45,Net Banking,Quarterly
2429,65.0,Female,Saree,Clothing,3028, Kolkata ,M,Violet,Spring,4.4,No,Next Day Air,No,No,34, Net Banking ,Annually
2430,57.0,Male,Sneakers,Footwear,4179,Nagpur  ,XL,Maroon,Summer,4.4,No,Standard,No,No,47,PhonePe,Fortnightly
2431,20.0,Male,Jacket,Outerwear,7483,Patna,XL,White,Summer,4.3,No,Express,No,No,42,Cash,Quarterly
2432,34.0,Male,Jacket,Clothing,5604,Agra,S,Olive,Fall,3.4,No,Express,No,No,27,Credit Card,Every 3 Months
2433,59.0,Female,Jacket,Outerwear,4897, Agra ,M,Peach,Winter,2.8,No,Store Pickup,No,No,43,Google Pay,Monthly
2434,54.0,Female,Saree,Clothing,5379,Lucknow  ,M,Blue,Spring,3.4,No,Standard,No,No,16,net banking,Bi-Weekly
2435,36.0,Male,Scarf,Accessories,3221,BENGALURU,M,Brown,Spring,5.0,No,Store Pickup,No,No,40,Debit Card,Monthly
2436,21.0,male,Loafers,Footwear,1911,Kochi,S,Black,Fall,4.5,No,Free Shipping,No,No,29,Net Banking,Bi-Weekly
2437,52.0,Female,Kurta,Clothing,1908, Agra ,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38,Net Banking,Quarterly
2438,43.0,Male,Shoes,Footwear,4353,Chennai  ,XL,Magenta,Winter,3.4,No,Store Pickup,No,No,34,UPI,Weekly
2439,32.0,Male,Jeans,Clothing,1557, Chennai ,S,Cyan,Winter,3.4,No,Express,No,No,30,Paytm,Weekly
2440,55.0,Male,Backpack,Accessories,3413,Varanasi,M,Maroon,Summer,2.8,No,Standard,No,No,45,NET BANKING,Annually
2441,31.0,Female,Ethnic Top,Clothing,6696,Nagpur,M,Red,Spring,4.7,No,Standard,No,No,47,PhonePe,Annually
2442,45.0,Female,Watch,Accessories,2571,Lucknow,M,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly
2443,53.0,F,Lehenga,Clothing,7064,chennai,L,Violet,Winter,4.7,No,Free Shipping,No,No,50,PhonePe,Bi-Weekly
2444,24.0,male,Watch,Accessories,2076, Hyderabad ,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24,Paytm,Bi-Weekly
2445,47.0,Female,Shawl,Accessories,4703,KOLKATA,S,Gold,Fall,3.7,No,Express,No,No,15,Credit Card,Bi-Weekly
2446,63.0,Female,Scarf,Accessories,7270,Hyderabad,M,Brown,Summer,4.1,No,Store Pickup,No,No,50,Paytm,Weekly
2447,38.0,Female,Kurta,Clothing,4848,PUNE,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly
2448,59.0,Male,Trousers,Clothing,3577,Pune,L,Peach,Fall,3.2,No,Store Pickup,No,No,10,GOOGLE PAY,Fortnightly
2449,54.0,Male,Wallet,Accessories,2059,Vadodara,S,Violet,Fall,3.0,No,Free Shipping,No,No,38, Debit Card ,Bi-Weekly
2450,26.0,Female,Coat,Outerwear,4059,Bengaluru,S,Violet,Fall,4.1,No,Express,No,No,31,,Fortnightly
2451,68.0,Other,Trousers,Clothing,5606, Delhi ,M,Magenta,Fall,4.5,No,Standard,No,No,7,Paytm,Quarterly
2452,41.0,Male,Trousers,Clothing,4519,Hyderabad  ,M,Purple,Fall,3.4,No,Store Pickup,No,No,27,UPI,Monthly
2453,68.0,Male,Ethnic Top,Clothing,5083,KOLKATA,L,Purple,Winter,4.1,No,Express,No,No,45,NET BANKING,Every 3 Months
2454,21.0,Female,Jeans,Clothing,7295,Jaipur,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13,Debit Card,Annually
2455,32.0,Female,Cap,Accessories,5345,Kochi,M,Magenta,Winter,4.6,No,Express,No,No,33,,Annually
2456,20.0,Male,Belt,Accessories,7201,bhopal,L,Lavender,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months
2457,59.0,Female,Ethnic Top,Clothing,6084, Varanasi ,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5,Google Pay,Monthly
2458,53.0,Female,Wallet,Accessories,2608,Hyderabad,M,Maroon,Fall,3.6,No,2-Day Shipping,No,No,23,phonepe,Quarterly
2459,66.0,Female,Saree,Clothing,6270,Bhopal,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17,google pay,Weekly
2460,47.0,Male,Ethnic Top,Clothing,2588,lucknow,L,Violet,Fall,4.3,No,2-Day Shipping,No,No,14,google pay,Weekly
2461,58.0,Male,Kurti,Clothing,2815,Pune,S,Lavender,Winter,4.0,No,Store Pickup,No,No,28,PHONEPE,Annually
2462,28.0,Male,Backpack,Accessories,6480,bengaluru,L,Red,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly
2463,68.0,male,Ethnic Top,Clothing,7499,KOCHI,XL,Orange,Spring,,No,Standard,No,No,31,NET BANKING,Bi-Weekly
2464,60.0,Female,Jeans,Clothing,1620,Lucknow,XL,Indigo,Summer,3.3,No,Standard,No,No,25,Google Pay,Bi-Weekly
2465,47.0,M,Jacket,Outerwear,6210,Indore,L,Teal,Winter,2.8,No,Express,No,No,4,Net Banking,Bi-Weekly
2466,18.0,Female,Shoes,Footwear,4758,Indore,M,Brown,Spring,4.4,No,Free Shipping,No,No,20,Debit Card,Weekly
2467,32.0,Male,,Clothing,6377,LUCKNOW,S,Pink,Summer,3.7,No,Express,No,No,37,NET BANKING,Annually
2468,27.0,Other,Ethnic Top,Clothing,5365,Patna,M,Lavender,Spring,3.6,No,Express,No,No,28,Google Pay,Annually
2469,65.0,Male,Jeans,Clothing,1502, Kolkata ,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6,UPI,Weekly
2470,68.0,Male,Sneakers,Footwear,6936, Bhopal ,M,Yellow,Fall,5.0,No,Standard,No,No,27,Debit Card,Annually
2471,55.0,Male,Trousers,Clothing,5490,Jaipur  ,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29,UPI,Fortnightly
2472,30.0,Female,Boots,Footwear,6131,PATNA,M,Gray,Spring,4.3,No,Store Pickup,No,No,1,debit card,Annually
2473,24.0,Male,Ethnic Top,Clothing,5402,Hyderabad,M,Peach,Summer,4.1,No,Standard,No,No,31,paytm,Annually
2474,57.0,Female,Jeans,Clothing,7344,Chandigarh,M,Red,Winter,2.6,No,Next Day Air,No,No,28,PhonePe,Quarterly
2475,23.0,,Kurti,Clothing,5838,varanasi,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Debit Card,Quarterly
2476,69.0,,Ethnic Top,Clothing,3418,vadodara,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36,Debit Card,Monthly
2477,60.0,female,Shawl,Accessories,4442,chandigarh,M,Turquoise,Summer,3.7,No,Next Day Air,No,No,28,Credit Card,Monthly
2478,25.0,Female,Watch,Accessories,3194,HYDERABAD,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29,Net Banking,Weekly
2479,18.0,Male,Trousers,Clothing,6885,Vadodara,S,Maroon,Winter,4.8,No,2-Day Shipping,No,No,9, Credit Card ,Every 3 Months
2480,37.0,Male,Ethnic Top,Clothing,7239,Delhi,S,Olive,Fall,4.2,No,Standard,No,No,26,,Every 3 Months
2481,61.0,F,Jacket,Clothing,6875,PUNE,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7,Paytm,Fortnightly
2482,41.0,Male,Scarf,Accessories,6979,KOLKATA,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35,CREDIT CARD,Weekly
2483,69.0,Male,Shawl,Accessories,6657,Surat,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Cash,Every 3 Months
2484,32.0,Female,Jeans,Clothing,7223,Vadodara,S,Teal,Fall,2.9,No,Standard,No,No,8,Net Banking,Monthly
2485,60.0,Male,Jeans,Clothing,7175, Chandigarh ,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months
2486,43.0,Male,Jeans,Clothing,4056, Varanasi ,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Credit Card,Annually
2487,61.0,Female,Kurti,Clothing,4162,Surat,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Cash,Fortnightly
2488,57.0,Female,Sneakers,Footwear,1472,indore,L,Violet,Spring,3.0,No,Next Day Air,No,No,16,Net Banking,Bi-Weekly
2489,56.0,Male,Backpack,Accessories,6069,PUNE,XL,Charcoal,Summer,4.4,No,Express,No,No,30,UPI,Monthly
2490,66.0,Male,Coat,Outerwear,2642,Lucknow,M,Green,Winter,3.9,No,Express,No,No,50,Cash,Quarterly
2491,52.0,female,Ethnic Top,Clothing,5953,Bhopal,M,Gray,Spring,4.0,No,Free Shipping,No,No,5,Credit Card,Every 3 Months
2492,63.0,Female,Backpack,Accessories,3523,Kochi,M,Magenta,Spring,2.5,No,Express,No,No,15,Credit Card,Monthly
2493,50.0,Male,Scarf,Accessories,7000,Chennai,S,Silver,Summer,4.1,No,Next Day Air,No,No,34,CASH,Bi-Weekly
2494,21.0,Male,Trousers,Clothing,1584,Vadodara,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6,net banking,Every 3 Months
2495,42.0,Male,Mojaris,Footwear,2074,chennai,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,paytm,Annually
2496,40.0,Female,Backpack,Accessories,2714, Bengaluru ,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34,Paytm,Every 3 Months
2497,67.0,,Backpack,Accessories,5873,CHENNAI,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Net Banking,Weekly
2498,35.0,Female,Wallet,Accessories,3194,NAGPUR,M,Violet,Summer,4.2,No,Standard,No,No,28,Google Pay,Annually
2499,18.0,Female,Coat,Outerwear,2768,Agra,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Credit Card,Fortnightly
2500,52.0,F,Jeans,Clothing,5645,Agra,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Credit Card,Quarterly
2501,59.0,M,Backpack,Accessories,6285,Bhopal,M,Violet,Fall,2.9,No,Store Pickup,No,No,32,debit card,Bi-Weekly
2502,49.0,F,Jacket,Clothing,6957,Jaipur,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,CREDIT CARD,Bi-Weekly
2503,46.0,Female,T-Shirt,Clothing,3368,delhi,L,Pink,Spring,4.1,No,Standard,No,No,17,UPI,Every 3 Months
2504,69.0,M,Boots,Footwear,5652,VADODARA,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Cash,Bi-Weekly
2505,56.0,Male,Lehenga,Clothing,7075,Hyderabad,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31,DEBIT CARD,Bi-Weekly
2506,27.0,Female,Sunglasses,Accessories,5586,Lucknow,M,Cyan,Summer,3.5,No,Express,No,No,43,Credit Card,Quarterly
2507,57.0,Male,Shirt,Clothing,6230,Pune,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,UPI,Annually
2508,58.0,Male,Mojaris,Footwear,2752,Delhi,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32,Google Pay,Every 3 Months
2509,23.0,Female,,Footwear,6681,Nagpur,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5,debit card,Bi-Weekly
2510,19.0,Female,Kurti,Clothing,3771,Mumbai,M,Black,Spring,4.4,No,Free Shipping,No,No,9,Cash,Quarterly
2511,40.0,Male,Jacket,Outerwear,3324,CHANDIGARH,L,Purple,Winter,4.4,No,Standard,No,No,48, Cash ,Weekly
2512,54.0,Female,Watch,Accessories,2418,Jaipur,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1,Net Banking,Quarterly
2513,50.0,Male,Shirt,Clothing,4790,Pune,M,Green,Summer,4.9,No,Free Shipping,No,No,20,Net Banking,Monthly
2514,69.0,Male,Backpack,Accessories,3883,nagpur,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42,PhonePe,Annually
2515,42.0,Other,Shawl,Accessories,2768,Nagpur,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,Credit Card,Bi-Weekly
2516,37.0,Female,T-Shirt,Clothing,6734, Mumbai ,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41,debit card,Monthly
2517,46.0,Female,Jacket,Clothing,5664,Kolkata,XL,Brown,Spring,4.6,No,Standard,No,No,36,cash,Quarterly
2518,64.0,Female,Trousers,Clothing,2924,KOCHI,L,Orange,Spring,2.9,No,Standard,No,No,10,Paytm,Annually
2519,20.0,Female,Loafers,Footwear,3811,Kolkata,XL,Blue,Fall,4.0,No,Store Pickup,No,No,31,Debit Card,Annually
2520,40.0,Male,Jacket,Outerwear,6792,mumbai,L,Magenta,Spring,4.9,No,Standard,No,No,21, Paytm ,Quarterly
2521,64.0,M,Jacket,Outerwear,4263,Delhi,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Credit Card,Every 3 Months
2522,29.0,Female,Scarf,Accessories,2284,lucknow,M,Magenta,Fall,4.4,No,Standard,No,No,18,upi,Every 3 Months
2523,20.0,Male,Handbag,Accessories,3940,chennai,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20,PAYTM,Weekly
2524,43.0,Female,Cap,Accessories,1628,Mumbai  ,S,Cyan,Spring,3.4,No,Express,No,No,21,Debit Card,Annually
2525,60.0,Female,Coat,Outerwear,4495,Indore,M,Purple,Spring,3.7,No,Express,No,No,23,Net Banking,Quarterly
2526,39.0,Female,Trousers,Clothing,5286,mumbai,M,Purple,Winter,4.2,No,Standard,No,No,20,Debit Card,Weekly
2527,47.0,Male,Lehenga,Clothing,1922,LUCKNOW,S,Peach,Spring,3.4,No,Express,No,No,30,Cash,Bi-Weekly
2528,19.0,Male,Trousers,Clothing,2709,Mumbai,M,Gold,Fall,3.6,No,Express,No,No,33,Net Banking,Every 3 Months
2529,52.0,Male,Backpack,Accessories,3370,Indore  ,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31, Paytm ,Monthly
2530,34.0,Male,Shawl,Accessories,4477,Indore,M,Magenta,Spring,4.7,No,Next Day Air,No,No,48,Google Pay,Monthly
2531,25.0,F,Shirt,Clothing,7175,AGRA,S,Cyan,Spring,3.6,No,Free Shipping,No,No,28,Cash,Weekly
2532,43.0,Male,Sandals,Footwear,2165,Pune,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,GOOGLE PAY,Every 3 Months
2533,55.0,Male,Kurti,Clothing,6424,bhopal,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4,GPay,Weekly
2534,66.0,M,Shawl,Accessories,3253,surat,S,Blue,Summer,3.1,No,Standard,No,No,49,Paytm,Bi-Weekly
2535,41.0,Other,Belt,Accessories,3260,Ahmedabad,XL,Red,Fall,3.2,No,Free Shipping,No,No,22,Paytm,Weekly
2536,47.0,Male,Coat,Outerwear,6121,Kolkata,S,Purple,Winter,3.9,No,Express,No,No,39,DEBIT CARD,Fortnightly
2537,51.0,Male,Scarf,Accessories,2791,Lucknow,L,Gray,Spring,4.9,No,Express,No,No,45,credit card,Every 3 Months
2538,44.0,Male,Coat,Outerwear,3609, Bengaluru ,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,30, Credit Card ,Fortnightly
2539,18.0,Male,Sunglasses,Accessories,2254, Agra ,M,Silver,Summer,4.2,No,Next Day Air,No,No,33,,Bi-Weekly
2540,33.0,Male,Sandals,Footwear,5305, Nagpur ,M,Purple,Fall,4.1,No,Next Day Air,No,No,24,Net Banking,Bi-Weekly
2541,24.0,M,Watch,Accessories,3023,Pune,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,11,Paytm,Quarterly
2542,33.0,Other,Watch,Accessories,4168,varanasi,M,Silver,Spring,2.7,No,Next Day Air,No,No,13,Cash,Every 3 Months
2543,61.0,M,Sunglasses,Accessories,1605,hyderabad,M,White,Winter,3.7,No,Express,No,No,27, Net Banking ,Annually
2544,27.0,F,Sunglasses,Accessories,4336, Kochi ,L,Peach,Spring,2.7,No,Next Day Air,No,No,30,Cash,Bi-Weekly
2545,46.0,female,,Clothing,5205,Varanasi,M,Red,Spring,2.5,No,Next Day Air,No,No,39,net banking,Quarterly
2546,38.0,Female,Slippers,Footwear,3696,surat,L,Olive,Spring,3.9,No,Free Shipping,No,No,10,credit card,Annually
2547,63.0,Male,Sandals,Footwear,1461,Ahmedabad,L,Gray,Summer,3.0,No,Express,No,No,4,Credit Card,Quarterly
2548,47.0,Male,Jacket,Outerwear,7094,surat,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,16,google pay,Weekly
2549,42.0,Female,Belt,Accessories,4793,,L,Pink,Winter,3.8,No,Standard,No,No,34,GPay,Monthly
2550,41.0,Male,Jacket,Outerwear,4632,KOCHI,M,Red,Fall,2.7,No,Standard,No,No,11,Cash,Every 3 Months
2551,53.0,Female,Loafers,Footwear,3742,Jaipur,XL,Peach,Fall,3.0,No,Store Pickup,No,No,30,CASH,Fortnightly
2552,29.0,Male,Shoes,Footwear,2594,Ahmedabad,M,Maroon,Winter,4.1,No,Next Day Air,No,No,40,Google Pay,Annually
2553,61.0,Male,Belt,Accessories,3798,nagpur,XL,Purple,Spring,3.2,No,2-Day Shipping,No,No,13, PhonePe ,Annually
2554,69.0,Other,Wallet,Accessories,1980,Mumbai,M,Maroon,Summer,4.5,No,Store Pickup,No,No,28,net banking,Every 3 Months
2555,51.0,Male,Watch,Accessories,4927,Bengaluru  ,M,Gray,Summer,4.3,No,Store Pickup,No,No,49,Credit Card,Bi-Weekly
2556,24.0,Male,Jacket,Clothing,5609,Ahmedabad,M,Gray,Fall,3.5,No,Standard,No,No,23,Google Pay,Weekly
2557,24.0,Male,Saree,Clothing,6421,Bhopal,XL,Magenta,Fall,3.1,No,Standard,No,No,4,Google Pay,Quarterly
2558,70.0,Male,Ethnic Top,Clothing,1899, Delhi ,L,Cyan,Spring,3.9,No,Standard,No,No,17,Paytm,Fortnightly
2559,49.0,Male,Kurta,Clothing,2300,lucknow,M,Silver,Fall,2.7,No,Express,No,No,24,Cash,Fortnightly
2560,48.0,Female,Scarf,Accessories,5163, Varanasi ,S,Green,Winter,4.0,No,Free Shipping,No,No,21,Debit Card,Every 3 Months
2561,58.0,F,Mojaris,Footwear,4739,BENGALURU,M,Violet,Spring,2.7,No,Next Day Air,No,No,17,GOOGLE PAY,Bi-Weekly
2562,32.0,Female,Jacket,Clothing,1652,KOLKATA,L,Magenta,Spring,2.7,No,Free Shipping,No,No,22,Paytm,Quarterly
2563,57.0,M,T-Shirt,Clothing,4749,PUNE,XL,Yellow,Spring,4.7,No,Standard,No,No,27,UPI,Fortnightly
2564,69.0,Female,Backpack,Accessories,6044, Varanasi ,XL,Gray,Winter,4.5,No,Standard,No,No,1,Google Pay,Every 3 Months
2565,42.0,female,Belt,Accessories,6845,Vadodara,L,Indigo,Winter,3.0,No,2-Day Shipping,No,No,27,Debit Card,Weekly
2566,30.0,Male,Saree,Clothing,3377,CHANDIGARH,S,Indigo,Fall,3.6,No,Store Pickup,No,No,8,paytm,Quarterly
2567,35.0,F,Cap,Accessories,3045,AGRA,S,Yellow,Fall,3.3,No,Standard,No,No,43,Debit Card,Quarterly
2568,19.0,Female,Scarf,Accessories,1804,Chennai,XL,Gold,Spring,4.3,No,Store Pickup,No,No,24,Google Pay,Fortnightly
2569,52.0,Other,Jeans,Clothing,7305,agra,XL,Green,Winter,4.3,No,Express,No,No,29,UPI,Fortnightly
